doc_id_1,doc_id_2,shared_bands,jaccard,decision
55217,54618,1,0.5000,below_threshold
92047,35874,5,0.7447,below_threshold
20556,88765,1,0.3182,below_threshold
18671,19060,2,0.5455,below_threshold
12119,12126,1,0.3818,below_threshold
67435,67511,2,0.4426,below_threshold
94042,61617,2,0.6667,below_threshold
24309,91689,3,0.6364,below_threshold
47512,47995,2,0.6042,below_threshold
932,938,2,0.5306,below_threshold
67149,67383,1,0.4259,below_threshold
55430,96065,2,0.6842,below_threshold
60482,60509,1,0.5510,below_threshold
29458,94660,2,0.7209,below_threshold
19641,90982,2,0.8000,duplicate
20202,20217,2,0.5556,below_threshold
4264,4253,1,0.5102,below_threshold
34551,34471,1,0.4167,below_threshold
49905,96399,3,0.7333,below_threshold
69105,69601,3,0.6000,below_threshold
60769,60712,1,0.4907,below_threshold
60712,93069,1,0.4375,below_threshold
41227,41300,2,0.7083,below_threshold
25747,93926,5,0.8182,duplicate
99825,62269,4,0.6444,below_threshold
1854,2080,1,0.5517,below_threshold
2080,2416,3,0.6034,below_threshold
37823,37546,1,0.4231,below_threshold
37823,89706,1,0.3962,below_threshold
96716,38353,1,0.4545,below_threshold
38344,38353,2,0.5610,below_threshold
63128,63129,2,0.4444,below_threshold
92655,42750,3,0.6667,below_threshold
7447,7384,2,0.5854,below_threshold
30870,29312,1,0.2857,below_threshold
75192,76454,1,0.4884,below_threshold
75692,76454,2,0.5250,below_threshold
45489,45711,2,0.5714,below_threshold
25002,92863,4,0.6842,below_threshold
36633,36636,1,0.4324,below_threshold
36633,94435,2,0.4324,below_threshold
77043,77125,1,0.3878,below_threshold
37479,96919,1,0.6154,below_threshold
93568,82769,1,0.7143,below_threshold
61627,61630,2,0.5490,below_threshold
61627,62155,1,0.3492,below_threshold
61630,62155,1,0.3750,below_threshold
53926,53226,1,0.6410,below_threshold
32849,32694,1,0.4310,below_threshold
48380,48377,1,0.5692,below_threshold
48386,48377,1,0.5714,below_threshold
8066,7588,1,0.4444,below_threshold
91777,27282,4,0.7447,below_threshold
23027,22825,1,0.4545,below_threshold
94360,92234,4,0.7067,below_threshold
69020,94503,5,0.8605,duplicate
95922,50827,3,0.7273,below_threshold
55754,92273,2,0.6129,below_threshold
92273,98580,2,0.5429,below_threshold
18887,18151,3,0.5135,below_threshold
91468,9445,3,0.5862,below_threshold
11484,15661,2,0.5593,below_threshold
77501,76894,2,0.5588,below_threshold
94230,32609,4,0.7647,below_threshold
63986,93987,2,0.7000,below_threshold
41813,41766,1,0.5357,below_threshold
8789,7310,1,0.4103,below_threshold
41439,42143,1,0.5283,below_threshold
10623,10801,1,0.6296,below_threshold
43170,43172,1,0.5510,below_threshold
21122,20764,1,0.5909,below_threshold
29484,29488,1,0.4082,below_threshold
1956,2038,2,0.6944,below_threshold
61934,60855,1,0.5676,below_threshold
54391,49509,1,0.3519,below_threshold
3010,94322,2,0.6364,below_threshold
59382,60175,2,0.4182,below_threshold
74525,73331,1,0.5435,below_threshold
60699,93911,1,0.4225,below_threshold
93911,60380,1,0.4203,below_threshold
26434,23865,1,0.4054,below_threshold
66656,66670,2,0.6087,below_threshold
65486,64881,3,0.7333,below_threshold
64881,94897,2,0.5294,below_threshold
37413,91707,6,0.7333,below_threshold
72157,72059,1,0.5250,below_threshold
92328,55081,5,0.8235,duplicate
73168,92663,4,0.6471,below_threshold
56422,54434,1,0.6667,below_threshold
54026,53921,1,0.5800,below_threshold
53304,53080,1,0.3846,below_threshold
70251,70285,2,0.6087,below_threshold
92770,10894,4,0.6250,below_threshold
99056,29432,5,0.8485,duplicate
94742,71395,3,0.7949,below_threshold
93002,20768,3,0.7241,below_threshold
25127,25150,2,0.4815,below_threshold
25127,96199,1,0.4035,below_threshold
3071,92231,3,0.7222,below_threshold
20925,91841,2,0.7143,below_threshold
74874,74811,3,0.6216,below_threshold
84186,84595,2,0.5128,below_threshold
9409,9594,1,0.3673,below_threshold
89848,75144,5,0.7931,below_threshold
98342,34368,5,0.6250,below_threshold
1849,1875,6,0.8636,duplicate
37150,37093,2,0.6000,below_threshold
78959,76969,1,0.5000,below_threshold
9101,9584,3,0.5000,below_threshold
8972,9584,3,0.6047,below_threshold
57653,58543,1,0.3846,below_threshold
85474,95924,4,0.6842,below_threshold
90042,87079,2,0.3696,below_threshold
33388,33323,1,0.4603,below_threshold
46675,46585,2,0.4848,below_threshold
9268,9372,3,0.7647,below_threshold
56544,56272,1,0.2500,below_threshold
59685,59872,1,0.5741,below_threshold
47795,47607,1,0.4364,below_threshold
59935,81763,1,0.1774,below_threshold
54471,54411,1,0.3433,below_threshold
54411,54418,1,0.3571,below_threshold
37617,37613,1,0.3563,below_threshold
91323,83486,2,0.6923,below_threshold
37709,38420,2,0.6364,below_threshold
980,94195,2,0.6522,below_threshold
4272,4723,1,0.3968,below_threshold
9870,9886,3,0.6400,below_threshold
38209,38204,1,0.3621,below_threshold
60152,60004,1,0.0704,below_threshold
95264,72831,6,0.8095,duplicate
20791,20635,1,0.5250,below_threshold
91633,47632,2,0.7059,below_threshold
25053,25121,2,0.6744,below_threshold
71033,70970,1,0.4259,below_threshold
71033,71327,1,0.3167,below_threshold
71167,70970,1,0.4182,below_threshold
71167,71327,1,0.4035,below_threshold
25318,24694,1,0.1818,below_threshold
25318,24623,1,0.1562,below_threshold
24694,24623,1,0.2769,below_threshold
34176,95899,2,0.6250,below_threshold
94213,83286,1,0.6364,below_threshold
10805,11248,4,0.6154,below_threshold
10800,11248,2,0.5273,below_threshold
61960,61903,1,0.3962,below_threshold
96080,59492,3,0.6842,below_threshold
22473,22378,1,0.3393,below_threshold
5204,90580,1,0.6207,below_threshold
5204,5289,1,0.6491,below_threshold
5204,5325,1,0.6491,below_threshold
5204,5261,1,0.6964,below_threshold
90580,5289,4,0.7407,below_threshold
5289,5325,4,0.7736,below_threshold
11769,89273,1,0.5652,below_threshold
64819,64718,1,0.4151,below_threshold
64819,64660,1,0.4630,below_threshold
64718,64660,1,0.5833,below_threshold
978,12165,1,0.6400,below_threshold
97178,14572,1,0.2692,below_threshold
7881,88367,1,0.5778,below_threshold
7881,7508,2,0.6136,below_threshold
93373,17244,2,0.6552,below_threshold
41373,94088,4,0.6923,below_threshold
1265,1159,2,0.7027,below_threshold
93215,51108,1,0.7059,below_threshold
96951,30105,2,0.7447,below_threshold
68239,93605,2,0.6923,below_threshold
98441,8746,1,0.2754,below_threshold
98441,9063,1,0.1392,below_threshold
98441,9096,1,0.1341,below_threshold
98441,8906,1,0.1410,below_threshold
8746,9063,1,0.3636,below_threshold
8746,9096,1,0.3881,below_threshold
8746,8906,2,0.5893,below_threshold
9063,8906,1,0.4219,below_threshold
9096,8906,1,0.4462,below_threshold
92415,36176,2,0.6471,below_threshold
91284,59358,1,0.6923,below_threshold
56660,94320,2,0.6923,below_threshold
52222,52250,1,0.3143,below_threshold
86052,93565,1,0.5556,below_threshold
5417,7518,1,0.5306,below_threshold
4612,7518,2,0.5532,below_threshold
91915,74162,1,0.7241,below_threshold
96313,98076,2,0.5897,below_threshold
91664,5751,5,0.7273,below_threshold
85623,10441,1,0.5000,below_threshold
36200,36272,2,0.5455,below_threshold
69195,69217,1,0.3898,below_threshold
70677,96634,1,0.4444,below_threshold
70677,66751,1,0.5476,below_threshold
70677,77392,1,0.5476,below_threshold
70677,65636,2,0.6765,below_threshold
76666,96634,1,0.4444,below_threshold
76666,66751,1,0.5476,below_threshold
76666,60653,1,0.5476,below_threshold
96634,66751,1,0.4400,below_threshold
96634,60653,1,0.4118,below_threshold
96634,66245,1,0.4545,below_threshold
96634,77392,1,0.4118,below_threshold
96634,65636,1,0.4545,below_threshold
96634,79463,1,0.4545,below_threshold
66751,60653,1,0.5000,below_threshold
66751,66245,1,0.5610,below_threshold
66751,77392,2,0.5000,below_threshold
66751,65636,1,0.5610,below_threshold
66751,79463,1,0.5610,below_threshold
66751,69619,1,0.5319,below_threshold
60653,77392,1,0.5319,below_threshold
60653,65636,1,0.5610,below_threshold
60653,69619,1,0.5000,below_threshold
66245,77392,1,0.5610,below_threshold
66245,65636,1,0.6970,below_threshold
77392,79463,1,0.5610,below_threshold
77392,69619,1,0.5000,below_threshold
65636,69619,1,0.5610,below_threshold
92496,56896,1,0.5385,below_threshold
24018,96061,3,0.5263,below_threshold
86172,86720,2,0.6000,below_threshold
97578,3867,3,0.6364,below_threshold
72362,72287,1,0.4146,below_threshold
15083,14609,3,0.7200,below_threshold
37916,38184,2,0.5283,below_threshold
37916,37993,2,0.4912,below_threshold
38184,37872,3,0.5833,below_threshold
37993,37872,3,0.5385,below_threshold
96354,49563,3,0.6471,below_threshold
65171,67640,4,0.6042,below_threshold
67640,81262,4,0.5577,below_threshold
67640,59416,2,0.6042,below_threshold
67640,78386,3,0.5918,below_threshold
18478,18504,2,0.4815,below_threshold
94750,73942,1,0.6129,below_threshold
92681,44635,2,0.7209,below_threshold
79159,72028,4,0.5625,below_threshold
79159,68215,4,0.5745,below_threshold
72028,76323,4,0.5745,below_threshold
72028,80008,4,0.5625,below_threshold
68215,76323,5,0.5870,below_threshold
68215,80008,4,0.5745,below_threshold
90607,17629,2,0.6170,below_threshold
21522,21468,2,0.6429,below_threshold
66447,66451,1,0.4545,below_threshold
68987,69563,2,0.3721,below_threshold
88211,34767,1,0.4340,below_threshold
33666,34767,1,0.4340,below_threshold
89354,44164,1,0.5000,below_threshold
20567,20856,2,0.6222,below_threshold
94909,39029,4,0.6970,below_threshold
55181,55175,2,0.4714,below_threshold
36043,36037,1,0.4412,below_threshold
42474,42442,4,0.6452,below_threshold
70636,70706,2,0.5769,below_threshold
70697,70706,3,0.6122,below_threshold
71323,70706,3,0.7347,below_threshold
70706,79404,2,0.5769,below_threshold
85993,6224,1,0.5000,below_threshold
6224,6095,1,0.3968,below_threshold
49537,49545,2,0.5714,below_threshold
35871,95765,5,0.7778,below_threshold
78106,95952,4,0.6757,below_threshold
47456,47587,4,0.7273,below_threshold
14404,8308,2,0.5094,below_threshold
23985,24008,1,0.3953,below_threshold
61106,72771,1,0.5610,below_threshold
85269,74593,1,0.4773,below_threshold
85269,72771,2,0.5238,below_threshold
74593,72771,1,0.4444,below_threshold
49206,49196,2,0.7105,below_threshold
4566,4587,1,0.4714,below_threshold
33354,33380,2,0.5938,below_threshold
96087,21127,3,0.5833,below_threshold
25484,25211,1,0.1453,below_threshold
25211,25319,1,0.1466,below_threshold
63029,64326,1,0.5319,below_threshold
64326,63196,1,0.4490,below_threshold
72370,72356,1,0.4286,below_threshold
16126,96177,3,0.6757,below_threshold
17821,17895,1,0.3409,below_threshold
55384,55381,3,0.4737,below_threshold
42154,41287,1,0.4630,below_threshold
83962,83896,1,0.4000,below_threshold
30387,32399,1,0.3051,below_threshold
10433,94514,2,0.4545,below_threshold
97307,12027,1,0.5231,below_threshold
12027,12089,1,0.5231,below_threshold
70192,70259,3,0.4865,below_threshold
92894,49401,1,0.5000,below_threshold
53460,87698,2,0.5814,below_threshold
84129,90927,2,0.6744,below_threshold
60261,91943,1,0.6000,below_threshold
78746,96248,1,0.5500,below_threshold
75933,75928,1,0.4118,below_threshold
15099,94456,4,0.7000,below_threshold
16664,94456,2,0.5227,below_threshold
53862,53827,1,0.5333,below_threshold
53862,89647,1,0.4375,below_threshold
53761,54331,1,0.4082,below_threshold
38632,92261,2,0.5556,below_threshold
71879,90433,3,0.6071,below_threshold
93873,96892,3,0.6957,below_threshold
9493,74566,1,0.1852,below_threshold
92339,88864,1,0.5319,below_threshold
52086,52381,1,0.4390,below_threshold
52221,52381,3,0.5195,below_threshold
92120,63386,2,0.6667,below_threshold
61048,96647,3,0.7222,below_threshold
33346,31644,1,0.6047,below_threshold
16121,16001,2,0.6111,below_threshold
16040,16001,2,0.5349,below_threshold
16001,16254,1,0.6216,below_threshold
62601,62124,2,0.5588,below_threshold
91965,49242,2,0.6842,below_threshold
875,91411,1,0.4186,below_threshold
75642,75711,1,0.5102,below_threshold
2495,2448,1,0.4727,below_threshold
2495,2412,1,0.4211,below_threshold
2495,2478,1,0.5636,below_threshold
2448,2478,1,0.5962,below_threshold
2412,2478,1,0.5370,below_threshold
19530,19207,2,0.6341,below_threshold
91928,19207,2,0.6341,below_threshold
89943,92216,3,0.6842,below_threshold
34591,95845,4,0.8636,duplicate
24219,92875,1,0.7143,below_threshold
19261,19095,1,0.3284,below_threshold
32872,32890,1,0.5902,below_threshold
93495,25521,3,0.5862,below_threshold
17907,17970,1,0.4717,below_threshold
17907,18357,1,0.5294,below_threshold
18357,17886,1,0.6512,below_threshold
57555,57558,2,0.7059,below_threshold
88358,3298,1,0.4651,below_threshold
88358,92138,1,0.4318,below_threshold
88358,1956,1,0.6053,below_threshold
3298,2697,1,0.4773,below_threshold
3298,1929,1,0.4468,below_threshold
3298,1956,1,0.4545,below_threshold
3298,2038,2,0.5366,below_threshold
2697,92138,1,0.4773,below_threshold
1929,92138,1,0.4468,below_threshold
1929,1956,4,0.6923,below_threshold
92138,1956,1,0.4545,below_threshold
92138,2038,1,0.5000,below_threshold
30072,29883,1,0.3750,below_threshold
92275,63741,2,0.6842,below_threshold
92275,88951,2,0.6410,below_threshold
56136,56329,1,0.5370,below_threshold
75016,75051,1,0.4815,below_threshold
75016,75070,2,0.4906,below_threshold
94556,91017,3,0.6000,below_threshold
95906,91294,1,0.5417,below_threshold
91050,29739,3,0.6250,below_threshold
32717,32692,2,0.5588,below_threshold
32692,99270,2,0.5278,below_threshold
95349,73912,1,0.2754,below_threshold
73912,73406,1,0.3333,below_threshold
24964,24927,1,0.6545,below_threshold
94590,4262,2,0.4915,below_threshold
4262,4142,2,0.5172,below_threshold
33205,33193,1,0.4912,below_threshold
92335,29273,3,0.7647,below_threshold
89726,57573,2,0.6491,below_threshold
59476,93910,3,0.6458,below_threshold
6,30128,4,0.6500,below_threshold
71252,70883,1,0.3235,below_threshold
96683,38946,2,0.6667,below_threshold
53901,54136,4,0.7619,below_threshold
45848,45924,4,0.6094,below_threshold
45924,46006,2,0.6308,below_threshold
90363,12677,3,0.6585,below_threshold
55002,55198,1,0.6136,below_threshold
85239,29251,1,0.3372,below_threshold
29251,93022,1,0.3372,below_threshold
89920,50062,2,0.5227,below_threshold
95236,46880,2,0.6250,below_threshold
36473,36500,3,0.5870,below_threshold
81329,82021,1,0.3617,below_threshold
81329,89657,1,0.3333,below_threshold
82021,89657,4,0.7419,below_threshold
55798,55461,1,0.5000,below_threshold
67215,67820,1,0.6562,below_threshold
41177,25959,2,0.4889,below_threshold
41177,27075,2,0.5116,below_threshold
41177,99716,2,0.4889,below_threshold
41177,27374,2,0.5000,below_threshold
41177,25791,2,0.5000,below_threshold
41177,34342,2,0.5238,below_threshold
33593,25959,2,0.5000,below_threshold
33593,27075,2,0.5238,below_threshold
33593,99716,2,0.5000,below_threshold
33593,27374,2,0.5116,below_threshold
33593,25791,2,0.5116,below_threshold
25959,27075,2,0.5000,below_threshold
25959,99716,2,0.5455,below_threshold
25959,27374,2,0.4889,below_threshold
25959,25791,2,0.5581,below_threshold
25959,49598,2,0.5000,below_threshold
25959,34342,3,0.5116,below_threshold
27075,99716,2,0.5000,below_threshold
27075,25791,2,0.5116,below_threshold
27075,49598,2,0.5238,below_threshold
27075,34342,2,0.5366,below_threshold
99716,27374,3,0.4889,below_threshold
99716,49598,2,0.5000,below_threshold
99716,34342,2,0.5116,below_threshold
27374,25791,3,0.5000,below_threshold
27374,49598,2,0.5116,below_threshold
27374,34342,2,0.5238,below_threshold
25791,34342,2,0.5238,below_threshold
49598,34342,2,0.5366,below_threshold
13178,13077,1,0.3860,below_threshold
92869,89604,1,0.4000,below_threshold
29944,29954,2,0.4390,below_threshold
43212,92027,2,0.7368,below_threshold
99365,92027,1,0.6829,below_threshold
99323,92585,1,0.6316,below_threshold
92585,67237,2,0.6667,below_threshold
94641,38245,1,0.6087,below_threshold
4350,5847,3,0.6170,below_threshold
4350,4211,3,0.6000,below_threshold
57328,89255,1,0.4200,below_threshold
57328,57042,1,0.4490,below_threshold
57328,57072,1,0.4082,below_threshold
56966,56752,2,0.5957,below_threshold
20186,20190,1,0.4098,below_threshold
20190,88538,1,0.3871,below_threshold
61639,61648,2,0.7308,below_threshold
39961,39989,3,0.5172,below_threshold
72866,72860,1,0.5192,below_threshold
90635,59012,2,0.7000,below_threshold
64375,64747,2,0.5556,below_threshold
76996,91196,3,0.7273,below_threshold
91208,3552,1,0.3793,below_threshold
3678,3552,1,0.4182,below_threshold
90003,14966,4,0.7895,below_threshold
39759,90528,1,0.5179,below_threshold
8612,8609,2,0.4200,below_threshold
81566,81522,2,0.4222,below_threshold
95034,2180,2,0.5862,below_threshold
92907,73653,2,0.5556,below_threshold
93730,6186,5,0.7273,below_threshold
94387,10877,1,0.5000,below_threshold
85582,59675,1,0.5577,below_threshold
65000,65200,2,0.5849,below_threshold
8983,8953,1,0.5833,below_threshold
9009,8953,1,0.6087,below_threshold
99563,62782,1,0.4000,below_threshold
99563,90394,1,0.4000,below_threshold
62782,62875,1,0.4138,below_threshold
62875,90394,1,0.4138,below_threshold
30884,30987,2,0.5000,below_threshold
28017,28119,3,0.7021,below_threshold
41877,42021,1,0.5208,below_threshold
50879,95216,1,0.5385,below_threshold
14983,15377,2,0.5814,below_threshold
78895,89146,1,0.4314,below_threshold
30185,30503,1,0.4259,below_threshold
