doc_id_1,doc_id_2,shared_bands
24877,91741,8
24875,91741,3
74795,95861,5
41360,41848,5
59982,90161,4
65819,65895,1
91871,44905,8
97815,13179,1
26028,93401,4
91067,47714,8
5289,94646,1
5289,5261,4
65194,65314,3
65194,65664,1
65314,65664,1
74307,88754,2
88906,19058,10
97370,35678,7
93137,97522,9
25905,64152,3
20019,64152,3
35914,92570,6
83368,83562,1
38643,41033,3
75324,90062,6
92495,27316,4
26619,26187,6
40630,63293,1
26545,25956,9
15335,15513,2
42304,43694,4
90179,29703,2
10577,9895,8
74108,90786,5
27880,28076,1
27880,27924,2
28076,27924,2
89519,43735,2
43735,43744,4
99623,33678,8
3332,3281,5
35030,97529,11
65270,96351,9
63588,88146,2
63588,63559,8
63588,63656,4
88146,63559,6
88146,63656,3
41154,41012,1
26414,98520,6
66123,66127,1
91763,15697,5
14005,14012,2
96240,48007,7
82218,82089,1
57696,96271,1
57696,57800,6
75839,75811,1
73813,88923,6
21972,21901,5
36844,36944,8
17149,17116,2
71018,90409,3
70997,90409,6
90409,71356,2
93991,12678,4
6028,6016,6
43902,91555,7
74330,88491,10
8375,8396,7
5293,6085,1
5293,4960,3
23128,36085,1
94731,45037,4
99064,48592,4
57356,57473,9
95118,57473,6
94287,64022,7
74369,73260,4
20987,91688,6
63422,94491,7
38402,99769,10
94280,58268,10
90667,22719,7
95634,3858,5
57974,57885,4
37838,37856,5
73569,71991,3
71991,72306,10
63699,92333,5
79440,79504,1
99346,37007,5
3677,94463,9
88122,18788,7
81876,93874,5
41982,41754,1
13289,91475,3
92247,71690,3
98878,94599,8
94599,51688,8
71416,71408,2
75518,96925,11
92555,66832,5
98691,44143,4
44143,45306,4
87980,92862,7
18819,18714,1
9315,92193,9
32975,99373,4
91359,29740,2
12434,99545,12
93587,22720,6
73488,73561,7
63156,63434,2
74438,74267,1
74438,74117,1
74267,74117,2
13693,13746,3
92698,10366,2
11729,98816,10
48097,95690,8
45186,88566,11
96440,4107,8
60490,99330,5
183,89123,4
74343,73599,1
74343,73458,1
74064,73599,2
74064,73458,1
73599,73458,6
45719,45688,3
95197,75347,4
10966,11210,4
35407,99058,4
77236,77280,3
50275,93735,6
75859,75935,6
75935,94671,9
94383,64036,9
93782,45579,4
97390,26057,7
32898,99477,4
58789,93420,1
60036,60109,4
92541,16054,9
23250,98570,7
73908,73854,1
73908,98692,1
2662,2702,2
59156,58800,3
12140,98724,6
18756,94039,4
17197,89546,2
98738,888,13
98562,51389,10
68796,97516,8
37047,10723,1
95089,59887,4
94980,38755,4
76708,98116,7
58989,59839,3
1001,97523,8
72254,72328,5
94173,21345,5
48531,94737,8
93234,29128,4
42440,97240,10
94379,50890,6
25083,25113,1
84546,99235,6
16302,94510,5
3308,3364,1
95781,29685,4
47730,47740,5
58984,58730,5
80918,99868,7
36137,89509,4
4106,4326,4
4106,4332,4
98583,10955,5
52176,94451,8
31298,30667,2
51696,51621,1
51696,88898,1
96936,9456,6
19825,19921,3
90250,34152,8
77478,77917,2
24770,95086,6
92162,22287,2
68348,68569,2
12067,10735,7
42117,93268,7
94251,16913,5
50354,94663,3
43321,43147,1
77610,77595,5
19069,95293,4
49996,49867,4
60733,61700,1
36381,36090,1
36381,92608,1
36381,85109,7
36381,96281,1
92608,85109,4
94017,41500,8
93644,23262,8
24091,92414,5
10015,97609,10
41683,41875,6
48350,48298,8
91201,8739,3
70688,90007,1
70624,90007,2
19320,89611,11
19279,89611,3
76134,76110,4
74858,92411,6
99013,44351,3
94437,82304,3
4320,4276,6
33514,33443,3
45869,45839,5
50934,50892,6
50892,99022,6
19998,20649,4
96591,17619,6
89210,77500,4
31159,31542,2
37021,37031,9
99736,3423,6
5496,91052,8
65725,92103,9
60313,96334,4
10861,88429,7
90422,29457,3
93411,1829,7
97816,12473,5
62510,65601,1
11848,11873,2
33576,33610,4
404,93686,3
28092,93804,6
7914,92141,4
87766,40880,1
41841,89931,10
62287,61742,1
70136,95754,7
30936,31063,6
95529,33166,5
74250,93974,3
84107,95018,10
7911,99452,6
72595,95759,4
51301,93823,5
93823,99814,4
53365,29998,1
53365,48373,2
23416,93385,6
74511,94157,2
62540,62361,1
76940,95133,5
32958,30320,4
99315,44035,8
96206,8657,6
51953,94545,3
93389,78085,5
8976,8074,3
8074,8152,2
65654,65744,1
1509,89251,1
38177,37290,6
10725,91008,5
91397,55066,2
63492,95579,3
99655,12465,9
21595,21481,10
95092,2082,3
24760,24189,8
19352,19336,5
19336,94474,2
7683,7378,5
99109,69179,11
84237,83976,7
92864,25246,8
17158,17248,2
82884,94777,6
73782,91635,1
92989,56410,6
61654,58722,1
95341,89064,6
91128,97379,4
91128,81768,4
14258,93527,4
89269,7849,4
11391,89814,4
11391,11998,7
89814,11998,5
5531,93594,10
63518,63626,2
45116,90729,7
6443,6455,1
96665,77363,4
27364,89710,1
89710,27385,1
20939,98718,11
20939,98113,9
98718,98113,8
88174,24645,5
62844,91607,3
93892,54007,5
89770,83011,4
18702,98657,6
60638,95024,11
6344,91335,5
91335,96583,2
22856,22975,5
13599,98047,5
22029,22168,2
9711,93433,8
92759,9540,7
45437,45383,2
50203,93197,3
91042,11317,5
34572,34675,6
94926,15565,6
2824,92023,2
20742,20714,3
73090,88354,6
68062,68024,8
73108,89003,7
79016,89748,7
90377,92470,3
92470,71710,4
817,95318,8
97573,81075,9
96242,78252,3
76467,76463,4
59611,90862,1
28609,99232,12
72883,72832,3
93993,72739,3
97220,48612,8
2207,2194,4
68788,91523,1
93129,64146,3
13902,92441,1
92441,13831,6
33727,92646,6
77662,91111,2
88259,27826,4
26648,26390,3
35724,35582,6
4089,88330,1
35696,99403,9
92232,3969,5
86933,37652,10
82589,82875,6
84445,83609,1
44758,90262,7
92859,68160,2
88969,45035,6
93176,28570,5
22419,96708,4
20113,20122,4
94528,74962,5
15951,94849,8
90566,34727,5
21413,98117,9
94262,15701,7
1854,2416,5
33736,34191,2
2081,92777,7
90572,79151,8
65432,65910,3
668,686,1
94628,23716,8
48810,96018,3
88240,61319,11
73315,76903,3
44210,44343,8
14263,92462,8
87073,72266,3
16726,99023,8
45299,96619,3
93921,27344,5
96797,83129,3
88942,931,5
5509,95599,7
65589,90784,6
26515,26528,4
91797,77867,3
90636,64016,2
31809,32113,3
94253,18306,5
94253,18326,4
18306,18326,2
62876,96338,6
48286,48278,2
10367,10082,3
60413,95412,7
120,275,2
92377,59525,2
99696,45224,10
86443,85821,4
60870,61005,2
92325,15661,8
82210,91112,4
91281,62352,5
34763,34652,2
4339,99241,11
10055,9995,2
99078,44460,6
66403,97064,11
90553,68519,6
95671,28863,3
11869,96055,8
99882,25291,11
2067,2698,9
33291,33798,4
33291,95649,10
33798,95649,5
94817,46553,4
29333,93424,7
62296,92579,4
33018,94056,9
98513,84622,6
92838,47164,3
15097,95994,7
95205,74876,2
17753,90912,10
67887,67923,10
60607,65491,3
60607,66614,2
65491,66614,2
98980,77311,4
38783,39186,5
97775,82123,11
69827,69871,1
88664,32520,9
96578,52109,7
95595,13184,6
91303,79144,3
88472,2754,13
52179,99090,9
55461,55611,3
18093,94736,7
92538,36778,8
84750,84716,5
14277,14303,5
77085,96571,5
88911,2644,2
3536,2644,2
95331,3601,7
57884,94227,7
65921,95706,8
97375,83512,14
33517,99059,9
91378,45081,5
6483,6733,2
24239,24290,6
83844,94524,4
68163,66223,1
68163,66423,2
66223,66423,4
94163,20782,9
81904,99177,5
99177,98885,3
18041,18052,8
59421,92581,3
79854,94910,6
91236,422,4
89972,73658,7
63652,64283,4
48224,88290,3
12076,91126,5
11876,89709,2
43968,92966,2
92966,98096,2
94792,65758,3
13449,13354,4
95296,13354,3
62177,62362,2
11232,11178,5
75853,96186,9
19792,20064,4
96801,84323,9
4137,4227,3
15985,91381,9
92418,48377,8
31978,31673,3
31978,95576,1
31673,95576,5
14099,14107,3
94170,19474,4
47105,98860,6
60749,63836,2
95025,53674,2
91637,17949,7
58799,96280,5
19211,15733,1
78319,94629,4
37069,37115,4
60665,60710,3
94907,45612,8
14056,95050,1
16603,94377,9
44378,44386,1
14788,94470,4
78460,78594,6
7262,7222,1
52415,52014,2
96924,38229,1
30298,89065,6
56859,56880,6
56859,98754,4
64345,96620,3
21052,21030,3
21052,90671,2
89730,88058,3
38646,99559,10
10383,95799,6
2697,1929,10
74067,93708,6
91315,31603,3
19174,19335,2
19335,19190,1
18272,19492,4
64040,63999,1
64857,59138,4
1246,94359,2
75577,97924,11
89751,15573,2
29498,29580,5
32950,33021,1
28519,28498,3
65529,65853,7
56202,56105,3
89067,16469,3
3819,89291,6
58339,94502,4
5944,94024,5
93282,25517,1
25517,25190,5
88022,37452,8
88190,55550,3
11999,88677,5
97432,50707,8
67648,96788,7
88116,25899,7
71646,71347,3
77941,98685,3
23441,23554,4
28330,93020,4
39955,39834,1
56844,89817,3
685,711,6
99409,35916,8
24904,93467,3
94347,25091,3
54384,53971,2
92877,23769,1
48337,49170,9
80580,95921,6
92836,83927,5
35841,90448,1
25893,25901,4
89227,79591,4
94930,68890,4
73811,99338,9
60247,60241,7
82493,82395,5
39443,39470,3
54332,91364,6
75765,75748,2
18519,18851,2
5236,5804,3
28629,28677,2
38031,31492,5
79477,96083,2
23085,98986,9
29423,29354,2
67610,94605,5
96516,66098,8
92146,25019,9
47622,93063,5
16217,92098,3
74997,99003,7
99934,99003,8
60526,60563,8
52885,95561,7
51595,51714,4
92386,32540,6
95681,4369,11
82409,96376,2
92081,45417,7
45436,45308,9
20216,97473,12
59399,59284,3
92924,61759,7
25187,25128,1
70882,95669,4
39240,93236,3
22657,21961,1
91789,61415,5
62058,61783,1
55373,94329,6
41658,41732,4
66129,93338,10
90071,19701,7
96842,70524,5
90347,34788,5
3042,3071,4
88807,88774,5
6787,6785,1
38711,95724,5
10070,88638,7
97917,11918,9
57682,57083,2
47500,86575,3
93201,85158,9
20172,97929,3
54409,54569,5
82675,82581,4
47755,91023,6
90975,52636,2
89421,71637,10
61553,90195,9
90281,50655,9
30118,30203,3
61829,61741,3
14286,14639,3
95937,34527,2
23991,23857,1
91946,69392,2
1793,1701,3
84403,84561,2
8595,96405,6
91823,43088,2
92398,48150,2
68628,68805,5
92271,102,7
45268,88112,6
45844,45813,8
93106,87675,3
29718,29596,5
29718,94136,3
69204,94589,6
67056,66595,2
95584,93297,5
93297,56854,5
82177,96368,2
93470,36662,6
1946,1939,4
89309,3494,10
66612,66948,2
33791,33806,4
65688,66710,3
37728,36889,2
60916,60660,8
45413,45421,4
18729,19053,7
58568,58496,10
45811,46138,3
94779,57363,4
19937,95452,6
99484,24769,1
99484,25473,7
24769,25473,1
98820,43150,9
58750,58814,3
73630,72038,3
37273,37187,3
37273,95309,1
37187,95309,2
21480,97183,12
66867,95435,11
41881,42246,5
93943,29885,4
31048,97369,7
92050,36527,4
60137,60161,4
49001,45653,2
31247,96698,3
96879,29324,5
55304,91043,6
89573,64497,6
15872,15788,5
50865,50817,6
35642,36011,1
44856,99750,8
99424,80928,12
48216,48312,2
98661,69599,11
97059,28599,12
70117,70025,12
96264,35743,10
92157,52428,2
89590,32956,2
60262,60263,9
93364,30205,6
94242,76356,2
41228,40989,6
99024,47435,9
79045,79003,10
61170,94011,1
56997,96462,4
89603,39400,10
68566,69385,1
21235,21201,1
93659,20503,5
46252,49203,2
82918,82934,3
15664,98731,6
11676,91644,9
57042,57072,4
20756,92849,6
26759,96812,5
21728,86741,5
99230,28149,9
96478,84775,7
828,820,5
18068,93138,2
17045,96648,4
74090,96860,6
97680,68244,5
92767,33636,7
18062,93979,6
51868,99368,11
97233,22106,10
89668,54054,2
92350,69305,7
88365,12665,5
21713,93872,6
7048,91566,7
33522,33754,3
27839,27884,7
98710,3707,6
24006,99740,7
20859,90154,3
12072,91615,5
91615,98752,5
93729,1732,2
67870,96244,3
67870,67920,5
18215,91302,4
87038,45371,9
92675,76574,3
53284,53290,3
19383,19368,3
44105,91592,6
4808,4800,2
65565,65604,1
8543,8746,2
8543,88639,2
8543,8535,3
8753,8561,3
8753,88639,4
8753,8535,3
89066,8561,2
89066,8746,2
89066,88639,5
89066,8535,2
8561,8746,3
8746,88639,3
8746,8535,3
88639,8535,4
6280,89134,8
45940,46663,1
45940,45941,1
45940,46289,1
46663,45941,1
76042,75590,3
76042,89029,2
28649,91254,1
66592,66831,1
96669,50040,4
8755,90556,2
87922,20907,6
81159,80635,7
11584,11789,4
11789,99885,3
7670,92887,8
94877,40488,2
10805,10800,4
2162,2153,3
95068,67022,3
95068,66995,6
67022,66995,6
5271,93543,5
95265,30262,6
14161,13589,4
14161,14649,5
13589,14649,3
15694,95045,2
15694,94904,4
95045,15697,6
15697,94904,2
2223,87980,6
17537,18905,1
71491,76666,4
70177,70118,1
89850,99157,6
89850,67335,7
98243,24635,7
66572,73072,2
66572,57297,1
66572,59857,2
66572,79230,1
66572,65067,2
73072,57297,1
73072,59857,1
73072,79230,1
73072,65067,2
57297,59857,1
57297,79230,1
57297,65067,1
59857,79230,2
59857,65067,1
79230,65067,1
56448,53479,4
68461,94560,5
62865,63831,2
65137,96980,7
15970,16093,3
79134,79190,1
84414,83442,5
23523,88191,2
78407,78471,1
64504,64439,2
25323,25486,7
99718,25486,7
13493,13201,3
85909,45285,1
71343,71272,1
60814,60791,1
60791,98389,1
50894,50497,2
91981,26438,4
6577,6530,5
28097,89048,1
51181,88255,10
46222,46136,1
45556,35726,2
45556,32038,1
45556,38552,2
45556,36941,1
45556,99002,3
45556,87013,2
45556,38447,1
45556,29871,4
45556,50820,3
45556,99587,2
45556,42623,2
45556,23829,3
45556,34372,3
45556,28805,3
35726,32038,2
35726,99002,3
35726,87013,4
35726,38447,4
35726,29871,5
35726,42623,3
35726,34372,4
35726,28805,2
32038,38552,2
32038,36941,1
32038,99002,2
32038,87013,2
32038,38447,2
32038,29871,2
32038,50820,1
32038,99587,2
32038,42623,1
32038,23829,2
32038,34372,1
32038,28805,1
38552,99002,2
38552,87013,3
38552,38447,2
38552,29871,3
38552,42623,3
38552,34372,2
38552,28805,3
36941,99002,1
36941,87013,2
36941,38447,2
36941,29871,2
36941,42623,1
36941,34372,2
36941,28805,1
99002,87013,3
99002,38447,2
99002,29871,4
99002,50820,2
99002,99587,2
99002,42623,1
99002,34372,2
99002,28805,2
87013,38447,2
87013,29871,4
87013,50820,3
87013,99587,3
87013,42623,3
87013,23829,4
87013,34372,3
87013,28805,3
38447,29871,3
38447,50820,2
38447,99587,2
38447,42623,2
38447,23829,3
38447,34372,1
38447,28805,2
29871,50820,4
29871,99587,3
29871,42623,3
29871,23829,5
29871,34372,4
29871,28805,4
50820,42623,3
50820,34372,4
50820,28805,3
99587,42623,3
99587,34372,2
99587,28805,3
42623,23829,1
42623,34372,3
42623,28805,4
23829,34372,3
23829,28805,2
34372,28805,2
91260,47345,1
92005,14867,9
47332,90905,3
55180,55132,3
95506,81993,2
95827,44218,9
7609,7535,1
13240,13270,2
38241,38245,3
97817,50303,6
80735,95980,4
2557,2540,3
31093,31870,5
37395,37312,5
27987,98061,8
95910,35550,4
68615,70478,2
98838,533,8
19078,18104,3
13793,13811,4
47529,47991,2
94850,92179,1
94850,64539,3
92179,64539,2
95430,29094,5
90359,32222,3
90359,31651,2
90359,88411,2
32222,88411,5
31651,88411,2
37527,37537,2
37527,37666,2
37537,37666,2
75072,87057,1
38573,38625,8
54659,54671,2
17124,94816,3
7717,93258,3
25942,25890,2
25890,88772,1
4654,92204,1
45504,85304,2
44356,85304,1
45006,85304,2
85304,44373,2
72686,72254,2
59682,51395,2
5208,5177,1
92804,15494,6
37393,36412,2
43063,43084,8
95087,30547,4
95292,62164,1
62164,62061,1
95668,71714,6
566,91900,10
91908,59226,2
91908,59078,2
59298,59226,2
59298,59078,2
86217,3756,3
66187,65931,4
44418,88327,4
86598,63853,4
10528,10472,2
95780,49946,4
98266,95392,2
95392,65255,5
34880,34934,8
34880,97811,6
25915,25406,7
29658,29675,3
29658,30501,1
99304,23721,11
65874,65941,1
96313,15531,3
55620,55764,4
91535,52227,3
25620,94961,5
71274,93210,3
90429,55894,5
52665,52583,1
81334,81914,1
4266,6752,4
94353,55583,3
94353,56008,2
73661,73454,2
73438,73454,2
35006,53427,1
56261,56358,2
60224,93982,1
73911,93435,5
26596,26654,3
60214,60241,1
96215,21378,3
54061,95844,4
93861,60106,3
93861,59775,3
40926,96398,5
84712,93588,3
91110,78115,6
11556,11595,2
11536,12389,1
11536,12334,1
11536,11545,1
12389,12334,1
12334,11545,1
76023,94555,6
98893,70187,1
76469,70187,1
87730,17498,1
13269,95971,4
5351,5272,3
98457,92647,6
24758,31008,2
45510,94062,7
40230,40227,4
14308,92808,7
62535,93857,2
62535,63498,6
96653,93857,2
96653,63498,6
93857,63498,2
10628,10634,2
10634,90915,2
94548,63134,1
67205,66128,1
95249,2388,5
95249,89089,5
47463,93110,5
47439,93110,2
47452,89737,3
38813,85570,3
96791,78072,11
42480,96764,2
75813,94222,5
69079,68928,6
95117,27165,3
20060,57079,1
20060,46980,1
57079,99909,1
57079,46980,1
99909,46980,1
60754,61404,3
20567,21193,1
39716,90360,8
39913,39758,1
10660,10653,4
94477,58898,3
65475,64934,4
61611,61489,2
3284,97382,7
22229,93904,2
97122,77627,8
44363,44036,2
33513,89849,1
89849,30914,1
58557,58133,6
3562,3540,1
78227,93113,5
34382,34016,3
39068,90826,6
49177,89739,3
96049,46141,1
96049,90706,1
30885,30991,3
72847,91973,3
92174,95828,2
69566,69614,4
36979,36912,1
96563,90755,1
90755,72852,4
91736,65249,7
94861,21884,7
38851,95190,7
26591,99834,4
92294,30299,5
82941,88706,6
91700,30698,5
60433,90841,6
63737,63751,3
92632,47256,7
74115,75141,1
74115,73928,2
75141,73928,1
3318,3311,3
72268,70050,2
72268,71392,3
54616,54377,1
54616,54461,2
3909,3878,2
8651,7584,3
22796,93362,11
47637,47667,5
29409,29582,4
89214,27406,4
99872,63117,7
18190,18332,4
34556,34591,5
59817,94668,3
75767,91029,7
9416,9397,1
41211,95627,8
32391,18930,5
18930,74913,3
99494,45913,5
57710,91779,6
95375,25827,1
95375,26221,1
95375,37098,2
95375,24713,1
95375,47549,1
95375,53965,1
95375,27287,2
95375,26838,1
95375,28323,1
95375,27176,1
25827,26221,1
25827,37098,1
25827,54732,1
25827,26838,3
25827,28323,3
25827,27176,1
37435,26221,1
37435,37098,1
37435,53965,1
37435,26838,3
37435,28323,2
37435,27176,1
26221,37098,1
26221,54732,1
26221,24713,1
26221,47549,2
26221,53965,1
26221,27287,2
26221,26838,1
26221,28323,1
26221,27176,2
37098,54732,2
37098,24713,1
37098,47549,1
37098,53965,1
37098,27287,2
37098,26838,1
37098,28323,1
37098,27176,1
54732,24713,1
54732,47549,1
54732,53965,1
54732,27287,2
54732,26838,1
54732,28323,1
54732,27176,1
24713,53965,1
24713,26838,1
24713,28323,1
24713,27176,1
47549,53965,1
47549,26838,2
47549,28323,2
47549,27176,2
53965,27287,1
53965,26838,1
53965,28323,1
53965,27176,1
27287,26838,1
27287,28323,1
27287,27176,3
26838,28323,3
26838,27176,2
28323,27176,1
49082,49269,6
33354,33368,2
67490,96911,2
20124,97131,1
20061,97131,1
85287,26076,5
11679,10287,5
11679,93127,2
11679,10306,4
10287,93127,3
93127,10306,2
76985,77159,2
71554,71047,4
86918,85331,1
69259,92010,3
93431,80345,5
10964,93817,6
88430,82618,4
7805,7745,5
7805,7610,1
7745,7610,2
26970,95587,9
532,530,9
91787,4507,3
55536,55526,3
24104,90213,8
24104,23963,4
43157,42793,2
93231,37873,1
93231,37422,5
37873,37422,1
75582,75838,2
42338,42972,2
20148,95834,1
64508,64437,6
64508,63998,1
64437,63998,1
39133,37351,2
89556,48029,4
90087,21691,6
11663,11720,2
68789,38130,3
97273,82417,5
35475,36401,2
35475,45963,2
36401,45963,2
93812,80164,4
77791,77926,1
77791,77730,3
77926,77730,1
43951,43911,2
96877,52317,5
6169,3300,1
30325,93517,4
93486,58012,5
92638,41068,4
93350,75320,4
68381,89836,7
96598,35457,6
35128,91363,8
96917,32200,6
96917,32075,2
32200,32075,5
40232,38627,3
10768,95446,6
41129,41341,1
91265,89001,3
24451,89001,7
47506,46630,4
47506,46576,2
47506,46602,2
47506,47449,2
